# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-16 72 139 ee0000
-15 72 139 ee0000
-14 72 139 ffcc66
-13 72 139 ffcc66
-12 72 139 ee0000
-11 72 139 ee0000
-10 72 139 ee0000
-9 72 139 ee0000
-8 72 139 ee0000
-7 72 139 ee0000
-6 72 139 ee0000
-5 72 139 00ffff
-4 72 139 00ffff
-3 72 139 00ffff
-2 72 139 00ffff
-1 72 139 00ffff
-16 73 139 ee0000
-15 73 139 ee0000
-14 73 139 ffcc66
-13 73 139 ee0000
-12 73 139 ee0000
-11 73 139 ee0000
-10 73 139 ee0000
-9 73 139 bbbbbb
-8 73 139 bbbbbb
-7 73 139 bbbbbb
-6 73 139 ee0000
-5 73 139 00ffff
-4 73 139 00ffff
-3 73 139 00ffff
-2 73 139 9900cc
-1 73 139 9900cc
-16 74 139 ffcc66
-15 74 139 ffcc66
-14 74 139 ffcc66
-13 74 139 ee0000
-12 74 139 ee0000
-11 74 139 ee0000
-10 74 139 bbbbbb
-9 74 139 bbbbbb
-8 74 139 ee0000
-7 74 139 ee0000
-6 74 139 00ffff
-5 74 139 00ffff
-4 74 139 00ffff
-3 74 139 00ffff
-2 74 139 9900cc
-1 74 139 9900cc
-16 75 139 ffcc66
-15 75 139 ffcc66
-14 75 139 ffcc66
-13 75 139 ee0000
-12 75 139 ee0000
-11 75 139 ee0000
-10 75 139 bbbbbb
-9 75 139 ee0000
-8 75 139 00ffff
-7 75 139 00ffff
-6 75 139 00ffff
-5 75 139 00ffff
-4 75 139 00ffff
-3 75 139 00ffff
-2 75 139 9900cc
-1 75 139 9900cc
-16 76 139 ffcc66
-15 76 139 ffcc66
-14 76 139 ffcc66
-13 76 139 ffcc66
-12 76 139 ee0000
-11 76 139 bbbbbb
-10 76 139 bbbbbb
-9 76 139 ee0000
-8 76 139 00ffff
-7 76 139 00ffff
-6 76 139 00ffff
-5 76 139 00ffff
-4 76 139 00ffff
-3 76 139 00ffff
-2 76 139 9900cc
-1 76 139 9900cc
-16 77 139 ffcc66
-15 77 139 ffcc66
-14 77 139 ffcc66
-13 77 139 ffcc66
-12 77 139 bbbbbb
-11 77 139 bbbbbb
-10 77 139 bbbbbb
-9 77 139 ee0000
-8 77 139 00ffff
-7 77 139 00ffff
-6 77 139 00ffff
-5 77 139 00ffff
-4 77 139 00ffff
-3 77 139 00ffff
-2 77 139 9900cc
-1 77 139 9900cc
-16 78 139 ffcc66
-15 78 139 ffcc66
-13 78 139 ffcc66
-12 78 139 bbbbbb
-11 78 139 bbbbbb
-10 78 139 ee0000
-9 78 139 ee0000
-8 78 139 00ffff
-7 78 139 00ffff
-6 78 139 00ffff
-5 78 139 00ffff
-4 78 139 00ffff
-3 78 139 00ffff
-2 78 139 9900cc
-1 78 139 9900cc
-16 79 139 ffcc66
-13 79 139 ffcc66
-12 79 139 ffcc66
-11 79 139 bbbbbb
-10 79 139 bbbbbb
-9 79 139 ee0000
-8 79 139 00ffff
-7 79 139 00ffff
-6 79 139 00ffff
-5 79 139 00ffff
-4 79 139 00ffff
-3 79 139 00ffff
-2 79 139 00ffff
-1 79 139 ee0000
-9 65 140 ffcc66
-8 65 140 ffcc66
-7 65 140 ffcc66
-6 65 140 ffcc66
-5 65 140 ffcc66
-4 65 140 ffcc66
-3 65 140 ffcc66
-2 65 140 ffcc66
-1 65 140 ffcc66
-11 66 140 ffcc66
-10 66 140 ffcc66
-9 66 140 ffcc66
-8 66 140 ee0000
-7 66 140 ee0000
-6 66 140 bbbbbb
-5 66 140 ee0000
-4 66 140 ee0000
-3 66 140 bbbbbb
-2 66 140 bbbbbb
-1 66 140 bbbbbb
-12 67 140 ffcc66
-11 67 140 ffcc66
-10 67 140 ee0000
-9 67 140 ee0000
-8 67 140 ee0000
-7 67 140 bbbbbb
-6 67 140 bbbbbb
-5 67 140 bbbbbb
-4 67 140 ee0000
-3 67 140 ee0000
-2 67 140 ee0000
-1 67 140 bbbbbb
-16 68 140 ffcc66
-15 68 140 ffcc66
-14 68 140 ffcc66
-13 68 140 ffcc66
-12 68 140 ffcc66
-11 68 140 ee0000
-10 68 140 ee0000
-9 68 140 ee0000
-8 68 140 ee0000
-7 68 140 ee0000
-6 68 140 ee0000
-5 68 140 ee0000
-4 68 140 ee0000
-3 68 140 ee0000
-2 68 140 ee0000
-1 68 140 ee0000
-16 69 140 ee0000
-15 69 140 ee0000
-14 69 140 ffcc66
-13 69 140 ffcc66
-12 69 140 ffcc66
-11 69 140 ee0000
-10 69 140 ee0000
-9 69 140 ee0000
-8 69 140 ee0000
-7 69 140 ee0000
-6 69 140 ee0000
-5 69 140 ee0000
-4 69 140 0066cc
-3 69 140 0066cc
-2 69 140 0066cc
-1 69 140 00ffff
-16 70 140 ee0000
-15 70 140 ee0000
-14 70 140 ee0000
-13 70 140 ffcc66
-12 70 140 ee0000
-11 70 140 ee0000
-10 70 140 ee0000
-9 70 140 ee0000
-8 70 140 ee0000
-7 70 140 ee0000
-6 70 140 ee0000
-5 70 140 ee0000
-4 70 140 0066cc
-3 70 140 0066cc
-2 70 140 0066cc
-1 70 140 00ffff
-16 71 140 ee0000
-15 71 140 ee0000
-14 71 140 ffcc66
-13 71 140 ffcc66
-12 71 140 ee0000
-11 71 140 ee0000
-10 71 140 ee0000
-9 71 140 ee0000
-7 71 140 ee0000
-5 71 140 ee0000
-4 71 140 00ffff
-3 71 140 00ffff
-2 71 140 00ffff
-1 71 140 00ffff
-16 72 140 ee0000
-15 72 140 ee0000
-14 72 140 ffcc66
-13 72 140 ee0000
-12 72 140 ee0000
-11 72 140 ee0000
-10 72 140 ee0000
-9 72 140 ee0000
-8 72 140 ee0000
-7 72 140 bbbbbb
-6 72 140 ee0000
-5 72 140 00ffff
-4 72 140 00ffff
-3 72 140 00ffff
-2 72 140 00ffff
-1 72 140 00ffff
-16 73 140 ee0000
-15 73 140 ee0000
-14 73 140 ffcc66
-13 73 140 ee0000
-12 73 140 ee0000
-11 73 140 ee0000
-10 73 140 ee0000
-9 73 140 ee0000
-8 73 140 ee0000
-7 73 140 bbbbbb
-6 73 140 ee0000
-5 73 140 00ffff
-4 73 140 00ffff
-3 73 140 00ffff
-2 73 140 00ffff
-1 73 140 9900cc
-16 74 140 ee0000
-15 74 140 ee0000
-14 74 140 ffcc66
-13 74 140 ee0000
-12 74 140 ee0000
-11 74 140 ee0000
-10 74 140 ee0000
-9 74 140 ee0000
-8 74 140 ee0000
-7 74 140 ee0000
-6 74 140 00ffff
-5 74 140 00ffff
-4 74 140 00ffff
-3 74 140 00ffff
-2 74 140 00ffff
-1 74 140 9900cc
-16 75 140 ee0000
-15 75 140 ffcc66
-14 75 140 ffcc66
-13 75 140 ee0000
-12 75 140 ee0000
-11 75 140 ee0000
-10 75 140 ee0000
-9 75 140 ee0000
-8 75 140 00ffff
-7 75 140 00ffff
-6 75 140 00ffff
-5 75 140 00ffff
-4 75 140 00ffff
-3 75 140 00ffff
-2 75 140 00ffff
-1 75 140 9900cc
-16 76 140 ee0000
-15 76 140 ffcc66
-14 76 140 ffcc66
-13 76 140 ee0000
-12 76 140 ee0000
-11 76 140 ee0000
-10 76 140 ee0000
-9 76 140 ee0000
-8 76 140 00ffff
-7 76 140 00ffff
-6 76 140 00ffff
-5 76 140 00ffff
-4 76 140 00ffff
-3 76 140 00ffff
-2 76 140 00ffff
-1 76 140 9900cc
-16 77 140 ee0000
-15 77 140 ffcc66
-14 77 140 ffcc66
-13 77 140 ffcc66
-12 77 140 ee0000
-11 77 140 ee0000
-10 77 140 ee0000
-9 77 140 ee0000
-8 77 140 00ffff
-7 77 140 00ffff
-6 77 140 00ffff
-5 77 140 00ffff
-4 77 140 00ffff
-3 77 140 00ffff
-2 77 140 00ffff
-1 77 140 9900cc
-16 78 140 ffcc66
-15 78 140 ffcc66
-14 78 140 ffcc66
-13 78 140 ffcc66
-12 78 140 ee0000
-11 78 140 ee0000
-10 78 140 ee0000
-9 78 140 ee0000
-8 78 140 00ffff
-7 78 140 00ffff
-6 78 140 00ffff
-5 78 140 00ffff
-4 78 140 00ffff
-3 78 140 00ffff
-2 78 140 00ffff
-1 78 140 9900cc
-16 79 140 ffcc66
-15 79 140 ffcc66
-13 79 140 ffcc66
-12 79 140 ffcc66
-11 79 140 ee0000
-10 79 140 ee0000
-9 79 140 ee0000
-8 79 140 00ffff
-7 79 140 00ffff
-6 79 140 00ffff
-5 79 140 00ffff
-4 79 140 00ffff
-3 79 140 00ffff
-2 79 140 00ffff
-1 79 140 ee0000
-10 65 141 ffcc66
-9 65 141 ffcc66
-8 65 141 ffcc66
-7 65 141 ffcc66
-6 65 141 ffcc66
-5 65 141 ffcc66
-4 65 141 ffcc66
-3 65 141 ffcc66
-2 65 141 ffcc66
-1 65 141 ffcc66
-12 66 141 ffcc66
-11 66 141 ffcc66
-10 66 141 ffcc66
-9 66 141 ffcc66
-8 66 141 bbbbbb
-7 66 141 ee0000
-6 66 141 ee0000
-5 66 141 bbbbbb
-4 66 141 ee0000
-3 66 141 ee0000
-2 66 141 ee0000
-1 66 141 ee0000
-13 67 141 ffcc66
-12 67 141 ffcc66
-11 67 141 ffcc66
-10 67 141 ee0000
-9 67 141 ee0000
-8 67 141 ee0000
-7 67 141 ee0000
-6 67 141 ee0000
-5 67 141 bbbbbb
-4 67 141 ee0000
-3 67 141 ee0000
-2 67 141 ee0000
-1 67 141 ee0000
-16 68 141 ffcc66
-15 68 141 ffcc66
-14 68 141 ffcc66
-13 68 141 ffcc66
-12 68 141 ffcc66
-11 68 141 ee0000
-10 68 141 ee0000
-9 68 141 ee0000
-8 68 141 ee0000
-7 68 141 ee0000
-6 68 141 ee0000
-5 68 141 ee0000
-4 68 141 ee0000
-3 68 141 ee0000
-2 68 141 ee0000
-1 68 141 ee0000
-16 69 141 ee0000
-15 69 141 ee0000
-14 69 141 ffcc66
-13 69 141 ffcc66
-12 69 141 ee0000
-11 69 141 ee0000
-10 69 141 ee0000
-9 69 141 ee0000
-8 69 141 ee0000
-7 69 141 bbbbbb
-6 69 141 ee0000
-5 69 141 ee0000
-4 69 141 0066cc
-3 69 141 0066cc
-2 69 141 0066cc
-1 69 141 ee0000
-16 70 141 ee0000
-15 70 141 ee0000
-14 70 141 ee0000
-13 70 141 ee0000
-12 70 141 ee0000
-11 70 141 ee0000
-10 70 141 ee0000
-9 70 141 ee0000
-8 70 141 ee0000
-7 70 141 bbbbbb
-6 70 141 ee0000
-5 70 141 ee0000
-4 70 141 0066cc
-3 70 141 0066cc
-2 70 141 0066cc
-1 70 141 00ffff
-16 71 141 ee0000
-15 71 141 ee0000
-14 71 141 ee0000
-13 71 141 ee0000
-12 71 141 ee0000
-11 71 141 ee0000
-10 71 141 ee0000
-9 71 141 ee0000
-8 71 141 ee0000
-7 71 141 bbbbbb
-6 71 141 ee0000
-5 71 141 ee0000
-4 71 141 00ffff
-3 71 141 00ffff
-2 71 141 00ffff
-1 71 141 00ffff
-16 72 141 ee0000
-15 72 141 ee0000
-14 72 141 ee0000
-13 72 141 ee0000
-12 72 141 ee0000
-11 72 141 ee0000
-10 72 141 ee0000
-9 72 141 ee0000
-8 72 141 ee0000
-7 72 141 bbbbbb
-6 72 141 ee0000
-5 72 141 00ffff
-4 72 141 00ffff
-3 72 141 00ffff
-2 72 141 00ffff
-1 72 141 00ffff
-16 73 141 ee0000
-15 73 141 ee0000
-14 73 141 ee0000
-13 73 141 ee0000
-12 73 141 ee0000
-11 73 141 ee0000
-10 73 141 ee0000
-9 73 141 ee0000
-8 73 141 ee0000
-7 73 141 ee0000
-6 73 141 ee0000
-5 73 141 00ffff
-4 73 141 00ffff
-3 73 141 00ffff
-2 73 141 00ffff
-1 73 141 9900cc
-16 74 141 ee0000
-15 74 141 ee0000
-14 74 141 ee0000
-13 74 141 ee0000
-12 74 141 ee0000
-11 74 141 ee0000
-10 74 141 ee0000
-9 74 141 ee0000
-8 74 141 ee0000
-7 74 141 ee0000
-6 74 141 00ffff
-5 74 141 00ffff
-4 74 141 00ffff
-3 74 141 00ffff
-2 74 141 00ffff
-1 74 141 9900cc
-16 75 141 ee0000
-15 75 141 ee0000
-14 75 141 ee0000
-13 75 141 ee0000
-12 75 141 ee0000
-11 75 141 ee0000
-10 75 141 ee0000
-9 75 141 ee0000
-8 75 141 ee0000
-7 75 141 ee0000
-6 75 141 00ffff
-5 75 141 00ffff
-4 75 141 00ffff
-3 75 141 00ffff
-2 75 141 00ffff
-1 75 141 9900cc
-16 76 141 ee0000
-15 76 141 ee0000
-14 76 141 ee0000
-13 76 141 ee0000
-12 76 141 ee0000
-11 76 141 ee0000
-10 76 141 ee0000
-9 76 141 ee0000
-8 76 141 ee0000
-7 76 141 ee0000
-6 76 141 00ffff
-5 76 141 00ffff
-4 76 141 00ffff
-3 76 141 00ffff
-2 76 141 00ffff
-1 76 141 9900cc
-16 77 141 ee0000
-15 77 141 ee0000
-14 77 141 ffcc66
-13 77 141 ee0000
-12 77 141 ee0000
-11 77 141 ee0000
-10 77 141 ee0000
-9 77 141 ee0000
-8 77 141 ee0000
-7 77 141 ee0000
-6 77 141 00ffff
-5 77 141 00ffff
-4 77 141 00ffff
-3 77 141 00ffff
-2 77 141 00ffff
-1 77 141 9900cc
-16 78 141 ee0000
-15 78 141 ffcc66
-14 78 141 ffcc66
-13 78 141 ffcc66
-12 78 141 ee0000
-11 78 141 ee0000
-10 78 141 ee0000
-9 78 141 ee0000
-8 78 141 ee0000
-7 78 141 ee0000
-6 78 141 00ffff
-5 78 141 00ffff
-4 78 141 00ffff
-3 78 141 00ffff
-2 78 141 00ffff
-1 78 141 ee0000
-16 79 141 ffcc66
-15 79 141 ffcc66
-14 79 141 ffcc66
-13 79 141 ffcc66
-12 79 141 ee0000
-11 79 141 ee0000
-10 79 141 ee0000
-9 79 141 ee0000
-8 79 141 ee0000
-7 79 141 ee0000
-6 79 141 00ffff
-5 79 141 00ffff
-4 79 141 00ffff
-3 79 141 00ffff
-2 79 141 00ffff
-1 79 141 ee0000
-10 65 142 ffcc66
-9 65 142 ffcc66
-8 65 142 ffcc66
-7 65 142 ffcc66
-6 65 142 ffcc66
-5 65 142 ffcc66
-4 65 142 ffcc66
-3 65 142 ffcc66
-2 65 142 ffcc66
-1 65 142 ffcc66
-13 66 142 ffcc66
-12 66 142 ffcc66
-11 66 142 ffcc66
-10 66 142 ffcc66
-9 66 142 bbbbbb
-8 66 142 bbbbbb
-7 66 142 bbbbbb
-6 66 142 ee0000
-5 66 142 bbbbbb
-4 66 142 bbbbbb
-3 66 142 bbbbbb
-2 66 142 bbbbbb
-1 66 142 bbbbbb
-15 67 142 ffcc66
-14 67 142 ffcc66
-13 67 142 ffcc66
-12 67 142 ffcc66
-11 67 142 ee0000
-10 67 142 bbbbbb
-9 67 142 ee0000
-8 67 142 ee0000
-7 67 142 ee0000
-6 67 142 ee0000
-5 67 142 ee0000
-4 67 142 ee0000
-3 67 142 ee0000
-2 67 142 bbbbbb
-1 67 142 bbbbbb
-16 68 142 ffcc66
-15 68 142 ffcc66
-14 68 142 ffcc66
-13 68 142 ffcc66
-12 68 142 ee0000
-11 68 142 ee0000
-10 68 142 ee0000
-9 68 142 ee0000
-8 68 142 ee0000
-7 68 142 ee0000
-6 68 142 bbbbbb
-5 68 142 ee0000
-4 68 142 ee0000
-3 68 142 ee0000
-2 68 142 ee0000
-1 68 142 ee0000
-16 69 142 ee0000
-15 69 142 ee0000
-14 69 142 ee0000
-13 69 142 ee0000
-12 69 142 ee0000
-11 69 142 ee0000
-10 69 142 ee0000
-9 69 142 ee0000
-8 69 142 ee0000
-7 69 142 bbbbbb
-6 69 142 bbbbbb
-5 69 142 ee0000
-4 69 142 0066cc
-3 69 142 0066cc
-2 69 142 0066cc
-1 69 142 ee0000
-16 70 142 ee0000
-15 70 142 ee0000
-14 70 142 ee0000
-13 70 142 ee0000
-12 70 142 ee0000
-11 70 142 ee0000
-10 70 142 ee0000
-9 70 142 ee0000
-8 70 142 ee0000
-7 70 142 ee0000
-6 70 142 ee0000
-5 70 142 ee0000
-4 70 142 0066cc
-3 70 142 0066cc
-2 70 142 0066cc
-1 70 142 00ffff
-16 71 142 ee0000
-15 71 142 ee0000
-14 71 142 ee0000
-13 71 142 ee0000
-12 71 142 ee0000
-11 71 142 ee0000
-10 71 142 ee0000
-9 71 142 ee0000
-8 71 142 ee0000
-7 71 142 ee0000
-6 71 142 ee0000
-5 71 142 ee0000
-4 71 142 00ffff
-3 71 142 00ffff
-2 71 142 00ffff
-1 71 142 00ffff
-16 72 142 ee0000
-15 72 142 ee0000
-14 72 142 ee0000
-13 72 142 ee0000
-12 72 142 ee0000
-11 72 142 ee0000
-10 72 142 ee0000
-9 72 142 ee0000
-8 72 142 ee0000
-7 72 142 ee0000
-6 72 142 ee0000
-5 72 142 00ffff
-4 72 142 00ffff
-3 72 142 00ffff
-2 72 142 00ffff
-1 72 142 00ffff
-16 73 142 ee0000
-15 73 142 ee0000
-14 73 142 ee0000
-13 73 142 ee0000
-12 73 142 ee0000
-11 73 142 ee0000
-10 73 142 ee0000
-9 73 142 ee0000
-8 73 142 ee0000
-7 73 142 ee0000
-6 73 142 ee0000
-5 73 142 00ffff
-4 73 142 00ffff
-3 73 142 00ffff
-2 73 142 00ffff
-1 73 142 ee0000
-16 74 142 ee0000
-15 74 142 ee0000
-14 74 142 ee0000
-13 74 142 ee0000
-12 74 142 ee0000
-11 74 142 ee0000
-10 74 142 ee0000
-9 74 142 ee0000
-8 74 142 ee0000
-7 74 142 ee0000
-6 74 142 00ffff
-5 74 142 00ffff
-4 74 142 00ffff
-3 74 142 00ffff
-2 74 142 00ffff
-1 74 142 ee0000
-16 75 142 ee0000
-15 75 142 ee0000
-14 75 142 ee0000
-13 75 142 ee0000
-12 75 142 ee0000
-11 75 142 ee0000
-10 75 142 ee0000
-9 75 142 ee0000
-8 75 142 ee0000
-7 75 142 ee0000
-6 75 142 00ffff
-5 75 142 00ffff
-4 75 142 00ffff
-3 75 142 00ffff
-2 75 142 00ffff
-1 75 142 ee0000
-16 76 142 ee0000
-15 76 142 ee0000
-14 76 142 ee0000
-13 76 142 ee0000
-12 76 142 ee0000
-11 76 142 ee0000
-10 76 142 ee0000
-9 76 142 ee0000
-8 76 142 ee0000
-7 76 142 ee0000
-6 76 142 00ffff
-5 76 142 00ffff
-4 76 142 00ffff
-3 76 142 00ffff
-2 76 142 00ffff
-1 76 142 ee0000
-16 77 142 ee0000
-15 77 142 ee0000
-14 77 142 ee0000
-13 77 142 ee0000
-12 77 142 ee0000
-11 77 142 ee0000
-10 77 142 ee0000
-9 77 142 ee0000
-8 77 142 ee0000
-7 77 142 ee0000
-6 77 142 00ffff
-5 77 142 00ffff
-4 77 142 00ffff
-3 77 142 00ffff
-2 77 142 00ffff
-1 77 142 ee0000
-16 78 142 ee0000
-15 78 142 ee0000
-14 78 142 ee0000
-13 78 142 ee0000
-12 78 142 ee0000
-11 78 142 ee0000
-10 78 142 ee0000
-9 78 142 ee0000
-8 78 142 ee0000
-7 78 142 ee0000
-6 78 142 00ffff
-5 78 142 00ffff
-4 78 142 00ffff
-3 78 142 00ffff
-2 78 142 00ffff
-1 78 142 ee0000
-16 79 142 ffcc66
-15 79 142 ffcc66
-14 79 142 ffcc66
-13 79 142 ee0000
-12 79 142 ee0000
-11 79 142 ee0000
-10 79 142 ee0000
-9 79 142 ee0000
-8 79 142 ee0000
-7 79 142 ee0000
-6 79 142 00ffff
-5 79 142 00ffff
-4 79 142 00ffff
-3 79 142 00ffff
-2 79 142 00ffff
-1 79 142 ee0000
-11 65 143 ffcc66
-10 65 143 ffcc66
-9 65 143 ffcc66
-8 65 143 ffcc66
-7 65 143 ffcc66
-6 65 143 ffcc66
-5 65 143 ffcc66
-4 65 143 ffcc66
-3 65 143 ffcc66
-2 65 143 ffcc66
-1 65 143 ffcc66
-14 66 143 ffcc66
-13 66 143 ffcc66
-12 66 143 ffcc66
-11 66 143 ffcc66
-10 66 143 ffcc66
-9 66 143 bbbbbb
-8 66 143 bbbbbb
-7 66 143 ee0000
-6 66 143 ee0000
-5 66 143 ee0000
-4 66 143 ee0000
-3 66 143 bbbbbb
-2 66 143 bbbbbb
-1 66 143 bbbbbb
-16 67 143 ffcc66
-15 67 143 ffcc66
-14 67 143 ffcc66
-13 67 143 ffcc66
-12 67 143 ee0000
-11 67 143 ee0000
-10 67 143 bbbbbb
-9 67 143 ee0000
-8 67 143 ee0000
-7 67 143 ee0000
-6 67 143 ee0000
-5 67 143 ee0000
-4 67 143 ee0000
-3 67 143 ee0000
-2 67 143 bbbbbb
-1 67 143 bbbbbb
-16 68 143 ffcc66
-15 68 143 ffcc66
-14 68 143 ee0000
-13 68 143 ee0000
-12 68 143 ee0000
-11 68 143 ee0000
-10 68 143 ee0000
-9 68 143 ee0000
-8 68 143 ee0000
-7 68 143 ee0000
-6 68 143 bbbbbb
-5 68 143 ee0000
-4 68 143 ee0000
-3 68 143 ee0000
-2 68 143 ee0000
-1 68 143 ee0000
-16 69 143 ee0000
-15 69 143 ee0000
-14 69 143 ee0000
-13 69 143 ee0000
-12 69 143 ee0000
-11 69 143 ee0000
-10 69 143 ee0000
-9 69 143 ee0000
-8 69 143 ee0000
-7 69 143 ee0000
-6 69 143 ee0000
-5 69 143 ee0000
-4 69 143 0066cc
-3 69 143 0066cc
-2 69 143 0066cc
-1 69 143 ee0000
-16 70 143 ee0000
-15 70 143 ee0000
-14 70 143 ee0000
-13 70 143 ee0000
-12 70 143 ee0000
-11 70 143 ee0000
-10 70 143 ee0000
-9 70 143 ee0000
-8 70 143 ee0000
-7 70 143 ee0000
-6 70 143 ee0000
-5 70 143 ee0000
-4 70 143 0066cc
-3 70 143 0066cc
-2 70 143 0066cc
-1 70 143 00ffff
-16 71 143 ee0000
-15 71 143 ee0000
-14 71 143 ee0000
-13 71 143 ee0000
-12 71 143 ee0000
-11 71 143 ee0000
-10 71 143 ee0000
-9 71 143 ee0000
-8 71 143 ee0000
-7 71 143 ee0000
-6 71 143 ee0000
-5 71 143 ee0000
-4 71 143 00ffff
-3 71 143 00ffff
-2 71 143 00ffff
-1 71 143 00ffff
-16 72 143 ee0000
-15 72 143 ee0000
-14 72 143 ee0000
-13 72 143 ee0000
-12 72 143 ee0000
-11 72 143 ee0000
-10 72 143 ee0000
-9 72 143 ee0000
-8 72 143 ee0000
-7 72 143 ee0000
-6 72 143 ee0000
-5 72 143 00ffff
-4 72 143 00ffff
-3 72 143 00ffff
-2 72 143 00ffff
-1 72 143 00ffff
-16 73 143 ee0000
-15 73 143 ee0000
-14 73 143 ee0000
-13 73 143 ee0000
-12 73 143 ee0000
-11 73 143 ee0000
-10 73 143 ee0000
-9 73 143 ee0000
-8 73 143 ee0000
-7 73 143 ee0000
-6 73 143 ee0000
-5 73 143 00ffff
-4 73 143 00ffff
-3 73 143 00ffff
-2 73 143 00ffff
-1 73 143 ee0000
-16 74 143 ee0000
-15 74 143 ee0000
-14 74 143 ee0000
-13 74 143 ee0000
-12 74 143 ee0000
-11 74 143 ee0000
-10 74 143 ee0000
-9 74 143 ee0000
-8 74 143 ee0000
-7 74 143 ee0000
-6 74 143 ee0000
-5 74 143 00ffff
-4 74 143 00ffff
-3 74 143 00ffff
-2 74 143 00ffff
-1 74 143 ee0000
-16 75 143 ee0000
-15 75 143 ee0000
-14 75 143 ee0000
-13 75 143 ee0000
-12 75 143 ee0000
-11 75 143 ee0000
-10 75 143 ee0000
-9 75 143 ee0000
-8 75 143 ee0000
-7 75 143 ee0000
-6 75 143 ee0000
-5 75 143 00ffff
-4 75 143 00ffff
-3 75 143 00ffff
-2 75 143 00ffff
-1 75 143 ee0000
-16 76 143 ee0000
-15 76 143 ee0000
-14 76 143 ee0000
-13 76 143 ee0000
-12 76 143 ee0000
-11 76 143 ee0000
-10 76 143 ee0000
-9 76 143 ee0000
-8 76 143 ee0000
-7 76 143 ee0000
-6 76 143 ee0000
-5 76 143 00ffff
-4 76 143 00ffff
-3 76 143 00ffff
-2 76 143 00ffff
-1 76 143 ee0000
-16 77 143 ee0000
-15 77 143 ee0000
-14 77 143 ee0000
-13 77 143 ee0000
-12 77 143 ee0000
-11 77 143 ee0000
-10 77 143 ee0000
-9 77 143 ee0000
-8 77 143 ee0000
-7 77 143 ee0000
-6 77 143 ee0000
-5 77 143 00ffff
-4 77 143 00ffff
-3 77 143 00ffff
-2 77 143 00ffff
-1 77 143 ee0000
-16 78 143 ee0000
-15 78 143 ee0000
-14 78 143 ee0000
-13 78 143 ee0000
-12 78 143 ee0000
-11 78 143 ee0000
-10 78 143 ee0000
-9 78 143 ee0000
-8 78 143 ee0000
-7 78 143 ee0000
-6 78 143 ee0000
-5 78 143 ee0000
-4 78 143 00ffff
-3 78 143 00ffff
-2 78 143 00ffff
-1 78 143 ee0000
-16 79 143 ee0000
-15 79 143 ee0000
-14 79 143 ee0000
-13 79 143 ee0000
-12 79 143 ee0000
-11 79 143 ee0000
-10 79 143 ee0000
-9 79 143 ee0000
-8 79 143 ee0000
-7 79 143 ee0000
-6 79 143 ee0000
-5 79 143 ee0000
-4 79 143 00ffff
-3 79 143 00ffff
-2 79 143 00ffff
-1 79 143 ee0000
0 68 128 ffcc66
1 68 128 ffcc66
2 68 128 ffcc66
3 68 128 ffcc66
4 68 128 ffcc66
5 68 128 ffcc66
6 68 128 ffcc66
7 68 128 ffcc66
8 68 128 ffcc66
9 68 128 ffcc66
10 68 128 ffcc66
0 69 128 ee0000
1 69 128 bbbbbb
2 69 128 bbbbbb
3 69 128 ee0000
4 69 128 ee0000
5 69 128 bbbbbb
6 69 128 bbbbbb
7 69 128 bbbbbb
8 69 128 ffcc66
9 69 128 ffcc66
10 69 128 ffcc66
11 69 128 ffcc66
0 70 128 ee0000
1 70 128 bbbbbb
2 70 128 bbbbbb
3 70 128 ee0000
4 70 128 cc0066
5 70 128 ee0000
6 70 128 bbbbbb
7 70 128 ee0000
8 70 128 ee0000
9 70 128 ee0000
10 70 128 ee0000
11 70 128 ffcc66
12 70 128 ffcc66
0 71 128 ee0000
1 71 128 bbbbbb
2 71 128 bbbbbb
3 71 128 ee0000
4 71 128 cc0066
5 71 128 ff6633
6 71 128 ee0000
7 71 128 ee0000
8 71 128 ee0000
9 71 128 ee0000
10 71 128 ee0000
11 71 128 bbbbbb
12 71 128 ffcc66
13 71 128 ffcc66
0 72 128 ee0000
1 72 128 ee0000
2 72 128 ee0000
3 72 128 ee0000
4 72 128 cc0066
5 72 128 ff6633
6 72 128 ff6633
7 72 128 ff6633
8 72 128 009999
9 72 128 009999
10 72 128 ee0000
11 72 128 bbbbbb
12 72 128 ffcc66
13 72 128 ffcc66
0 73 128 ee0000
1 73 128 ee0000
2 73 128 ee0000
3 73 128 cc0066
4 73 128 cc0066
5 73 128 ee0000
6 73 128 ff6633
7 73 128 ff6633
8 73 128 009999
9 73 128 009999
10 73 128 ee0000
11 73 128 ee0000
12 73 128 ee0000
13 73 128 ffcc66
14 73 128 ffcc66
0 74 128 ee0000
1 74 128 ee0000
2 74 128 ee0000
3 74 128 ee0000
4 74 128 ee0000
5 74 128 ee0000
6 74 128 ee0000
7 74 128 009999
8 74 128 009999
9 74 128 009999
10 74 128 009999
11 74 128 009999
12 74 128 ee0000
13 74 128 ffcc66
14 74 128 ffcc66
0 75 128 ee0000
1 75 128 ee0000
2 75 128 cc0066
3 75 128 cc0066
4 75 128 ee0000
5 75 128 ee0000
6 75 128 ee0000
7 75 128 ee0000
8 75 128 ee0000
9 75 128 009999
10 75 128 009999
11 75 128 009999
12 75 128 ee0000
13 75 128 bbbbbb
14 75 128 ffcc66
0 76 128 ee0000
1 76 128 ee0000
2 76 128 cc0066
3 76 128 cc0066
